Source,Plant Name,State,Year,Sector,Annual Generation (In MU)
hydro,Gerusoppa (Sharavathy Tail Race) Power House,Karnataka,2020-21,state,480.56
hydro,Ghat Prabha Dam Power House,Karnataka,2020-21,state,110.12
hydro,Ghatgarh Hydroelectric Power Project,Maharashtra,2020-21,state,155.31
hydro,Giri Bata Hydroelectric Power Project,Himachal Pradesh,2020-21,state,164.75
hydro,Hampi Canal Power House,Karnataka,2020-21,state,72.26
hydro,Hasdeobango Hydroelectric Power Project,Chhattisgarh,2020-21,state,419.19
hydro,Hirakud (Burla & Chiplima) Hydroelectric Power Project,Odisha,2020-21,state,952.92
hydro,Idamalayar Hydroelectric Power Project,Kerala,2020-21,state,289.99
hydro,Idukki Hydroelectric Power Project,Kerala,2020-21,state,2530.15
hydro,Indira Sagar Hydroelectric Power Project,Madhya Pradesh,2020-21,central,2793.58
hydro,Jaldhaka I Hydroelectric Power Project,West Bengal,2020-21,state,201.48
hydro,Jawahar Sagar Hydroelectric Power Project,Rajasthan,2020-21,state,257.18
hydro,Jog (Mahatma Gandhi) Hydroelectric Power Project,Karnataka,2020-21,state,373.80
hydro,Jorethang Loop Hydroelectric Power Project,Sikkim,2020-21,private,399.92
hydro,Kadana Hydroelectric Power Project,Gujarat,2020-21,state,337.06
hydro,Kadmparai Power House,Tamil Nadu,2020-21,state,353.71
hydro,Kadra Dam Power House,Karnataka,2020-21,state,410.34
hydro,Kakkad Hydroelectric Power Project,Kerala,2020-21,state,184.86
hydro,Kalinadi Nagjhari Power House,Karnataka,2020-21,state,3147.22
hydro,Kalinadi Nagjhari Supa Dam Power House,Karnataka,2020-21,state,443.53
hydro,Kameng Hydro Power Project,Arunachal Pradesh,2020-21,central,1529.75
hydro,Karbi Langpai Hydroelectric Power Project,Assam,2020-21,state,203.03
hydro,Karcham Wangtoo Hydroelectric Power Project,Himachal Pradesh,2020-21,private,4361.44
hydro,Kashang Integrated Hydroelectric Power Project,Himachal Pradesh,2020-21,state,12.98
hydro,Khandong Hydroelectric Power Project,Assam,2020-21,central,67.84
hydro,Khara Hydroelectric Power Project,Uttar Pradesh,2020-21,state,325.46
hydro,Khatima Hydroelectric Power Project,Uttarakhand,2020-21,state,218.80
hydro,Khodri (Yamuna St.II) Hydroelectric Power Project,Uttarakhand,2020-21,state,375.46
hydro,Khopoli Hydroelectric Power Project,Maharashtra,2020-21,private,280.16
hydro,Kishenganga Hydroelectric Power Project,Jammu and Kashmir,2020-21,central,1111.48
hydro,Kodasali Dam Power House,Karnataka,2020-21,state,382.99
hydro,Kodayar I & II Power House,Tamil Nadu,2020-21,state,293.26
hydro,Koldam Hydroelectric Power Project,Himachal Pradesh,2020-21,central,3221.41
hydro,Kopili Hydroelectric Power Project,Assam,2020-21,central,0.00
hydro,Koteshwar Hydroelectric Power Project,Uttarakhand,2020-21,central,1221.45
hydro,Kotla Power House,Punjab,2020-21,central,637.46
hydro,Koyna Dam Power House,Maharashtra,2020-21,state,165.41
hydro,"Koyna I,II,III & IV Hydroelectric Power Project",Maharashtra,2020-21,state,3007.21
hydro,Kulhal (Yamuna St.IV) Hydroelectric Power Project,Uttarakhand,2020-21,state,133.39
hydro,Kundah I to V Hydroelectric Power Project,Tamil Nadu,2020-21,state,1721.44
hydro,"Kuttiyadi Hydroelectric Old, Additional & Extension Power House",Kerala,2020-21,state,748.07
hydro,Kyrdemkulai (Umium III) Hydroelectric Power Project,Meghalaya,2020-21,state,163.72
hydro,Larji Hydroelectric Power Project,Himachal Pradesh,2020-21,state,616.31
hydro,Lingnamakki Dam Power House,Karnataka,2020-21,state,255.53
hydro,Loktak Hydroelectric Power Project,Manipur,2020-21,central,621.62
hydro,Lower Jhelum Hydroelectric Power Project,Jammu and Kashmir,2020-21,state,561.23
hydro,Lower Jurala Hydroelectric Power Project,Telangana,2020-21,state,403.31
hydro,Lower Mettur I to IV Hydroelectric Power Project,Tamil Nadu,2020-21,state,290.49
hydro,Lower Periyar Hydroelectric Power Project,Kerala,2020-21,state,537.99
hydro,Lower Sileru Hydroelectric Power Project,Andhra Pradesh,2020-21,state,1292.57
hydro,Machkund Hydroelectric Power Project,Odisha,2020-21,state,666.06
hydro,Madhikheda Hydroelectric Power Project,Madhya Pradesh,2020-21,state,118.19
hydro,Mahi Bajaj Sagar I & II Hydroelectric Power Project,Rajasthan,2020-21,state,202.37
hydro,Maithon Hydroelectric Power Project,West Bengal,2020-21,central,192.39
hydro,Malana Hydroelectric Power Project,Himachal Pradesh,2020-21,private,334.88
hydro,Malana II Hydroelectric Power Project,Himachal Pradesh,2020-21,private,370.47
hydro,Maneri Bhali I Hydroelectric Power Project,Uttarakhand,2020-21,state,329.23
hydro,Maneri Bhali II Hydroelectric Power Project,Uttarakhand,2020-21,state,1288.89
hydro,Matatilla Hydroelectric Power Project,Uttar Pradesh,2020-21,state,116.81
hydro,Mettur Dam Hydroelectric Power Project,Tamil Nadu,2020-21,state,133.81
hydro,Mettur Tunnel,Tamil Nadu,2020-21,state,337.16
hydro,Moyar Power House,Tamil Nadu,2020-21,state,112.23
hydro,Mukerian I to IV Hydroelectric Power Project,Punjab,2020-21,state,1401.13
hydro,Munirabad Power House,Karnataka,2020-21,state,102.10
hydro,Myntdu I Hydroelectric Power Project,Meghalaya,2020-21,state,420.62
hydro,Nagarjuna Sagar Left Bank Canal Power House (N.J.Sagar LBC),Telangana,2020-21,state,101.21
hydro,Nagarjuna Sagar (N.J.Sagar) Hydroelectric Power Project,Telangana,2020-21,state,1248.73
hydro,Nagarjuna Sagar Right Bank Canal Power House (N.J.Sagar RBC),Andhra Pradesh,2020-21,state,155.55
hydro,Nagarjuna Sagar Tail Pond Dam (N.J.Sagar TPD),Andhra Pradesh,2020-21,state,54.70
hydro,Naptha Jhakri Hydroelectric Power Project,Himachal Pradesh,2020-21,central,7098.99
hydro,Neriamangalam Hydroelectric Power Project,Kerala,2020-21,state,284.74
hydro,New Umtru Hydroelectric Power Project,Meghalaya,2020-21,state,229.79
hydro,Nimoo Bazgo Hydroelectric Power Project,Ladakh,2020-21,central,217.64
hydro,Obra Hydroelectric Power Project,Uttar Pradesh,2020-21,state,338.87
hydro,Omkareshwar Hydroelectric Power Project,Madhya Pradesh,2020-21,central,1442.55
hydro,Pallivasal Hydroelectric Power Project,Kerala,2020-21,state,134.27
hydro,Panchet Hydroelectric Power Project,Jharkhand,2020-21,central,173.09
hydro,Panniar Hydroelectric Power Project,Kerala,2020-21,state,181.26
hydro,Papanasam Hydroelectric Power Project,Tamil Nadu,2020-21,state,131.83
hydro,Parbati III Hydroelectric Power Project,Himachal Pradesh,2020-21,central,616.90
hydro,Pare Hydroelectric Power Project,Arunachal Pradesh,2020-21,central,522.32
hydro,Parson's Valley Hydroelectric Power Project,Tamil Nadu,2020-21,state,50.88
hydro,Pench Hydroelectric Power Project,Maharashtra,2020-21,state,414.89
hydro,Periyar Hydroelectric Power Project,Tamil Nadu,2020-21,state,548.03
hydro,Pochampad (Sriram Sagar Project) Hydroelectric Power Project,Telangana,2020-21,state,91.02
hydro,Pong Power House,Himachal Pradesh,2020-21,central,1775.60
hydro,Poringalkuthu Hydroelectric Power Project,Kerala,2020-21,state,153.46
hydro,Priyadarshni Jurala Hydroelectric Power Project,Telangana,2020-21,state,368.29
hydro,Pulichinthala Hydroelectric Power Project,Telangana,2020-21,state,201.38
hydro,Purulia Hydroelectric Power Project,West Bengal,2020-21,state,1303.44
hydro,Pykara Hydroelectric Power Project,Tamil Nadu,2020-21,state,0.04
hydro,Pykara Ultimate Hydroelectric Power Project,Tamil Nadu,2020-21,state,337.94
hydro,Rajghat Hydroelectric Power Project,Madhya Pradesh,2020-21,state,108.99
hydro,Ram Ganga Hydroelectric Power Project,Uttarakhand,2020-21,state,260.78
hydro,Rammam II Hydroelectric Power Project,West Bengal,2020-21,state,254.72
hydro,Rampur Hydroelectric Power Project,Himachal Pradesh,2020-21,central,1995.37
hydro,Rana Pratap Sagar Hydroelectric Power Project,Rajasthan,2020-21,state,10.08
hydro,Ranganadi Hydroelectric Power Project,Arunachal Pradesh,2020-21,central,1399.27
hydro,Rangit Hydroelectric Power Project,Sikkim,2020-21,central,288.70
hydro,Ranjit Sagar Hydroelectric Power Project,Punjab,2020-21,state,1498.90
hydro,Rengali Hydroelectric Power Project,Odisha,2020-21,state,1014.76
hydro,Rihand Hydroelectric Power Project,Uttar Pradesh,2020-21,state,791.21
hydro,Sabarigiri Hydroelectric Power Project,Kerala,2020-21,state,1227.64
hydro,Sainj Hydroelectric Power Project,Himachal Pradesh,2020-21,state,424.78
hydro,Salal I & II Hydroelectric Power Project,Jammu and Kashmir,2020-21,central,3632.16
hydro,Sanjay Hydroelectric Power Project,Himachal Pradesh,2020-21,state,474.32
hydro,Sardar Sarovar Canal Head Power House (CHPH),Gujarat,2020-21,state,1086.94
hydro,Sardar Sarovar River Bed Power House (RBPH),Gujarat,2020-21,state,2158.28
hydro,Sarkarpathy Hydroelectric Power Project,Tamil Nadu,2020-21,state,137.29
hydro,Sawra Kuddu Hydro Power Project,Himachal Pradesh,2020-21,state,0.00
hydro,Sengulam Hydroelectric Power Project,Kerala,2020-21,state,117.53
hydro,Sewa II Hydroelectric Power Project,Jammu and Kashmir,2020-21,central,376.14
hydro,Shanan Power House,Himachal Pradesh,2020-21,state,477.07
hydro,Sharavathi Hydroelectric Power Project,Karnataka,2020-21,state,4582.71
hydro,Shivasamudram Hydroelectric Power Project,Karnataka,2020-21,state,321.13
hydro,Sholayar Hydroelectric Power Project,Kerala,2020-21,state,238.44
hydro,Sholayar I Power House,Tamil Nadu,2020-21,state,290.42
hydro,Shrinagar Hydroelectric Power Project,Uttarakhand,2020-21,private,1438.00
hydro,Singoli Bhatwari Hydro Power Project,Uttarakhand,2020-21,private,0.00
hydro,Srisailam Left Bank Power House,Telangana,2020-21,state,1172.13
hydro,Srisailam Right Bank (RB) Power House,Andhra Pradesh,2020-21,state,1216.57
hydro,Subernarekha I & II Hydroelectric Power Project,Jharkhand,2020-21,state,50.00
hydro,Suruliyar Hydroelectric Power Project,Tamil Nadu,2020-21,state,111.10
hydro,T B Dam/Tungabhadra Dam Hydroelectric Power Project,Karnataka,2020-21,state,111.50
hydro,Tanakpur Hydroelectric Power Project,Uttarakhand,2020-21,central,473.15
hydro,Tashiding Hydroelectric Power Project,Sikkim,2020-21,private,369.75
hydro,Teesta III Hydroelectric Power Project,Sikkim,2020-21,state,6043.99
hydro,Teesta Low Dam III Hydroelectric Power Project,West Bengal,2020-21,central,541.28
hydro,Teesta Low Dam IV Hydroelectric Power Project,West Bengal,2020-21,central,718.98
hydro,Teesta V Hydroelectric Power Project,Sikkim,2020-21,central,2829.84
hydro,Tehri I Hydroelectric Power Project,Uttarakhand,2020-21,central,3040.28
hydro,Tillari Hydroelectric Power Project,Maharashtra,2020-21,state,106.54
hydro,Tuirial Hydroelectric Power Project,Mizoram,2020-21,central,158.85
hydro,Ukai Hydroelectric Power Project,Gujarat,2020-21,state,651.06
hydro,Umium I Hydroelectric Power Project,Meghalaya,2020-21,state,149.54
hydro,Umium IV Hydroelectric Power Project,Meghalaya,2020-21,state,188.32
hydro,Upper Indravati Hydroelectric Power Project,Odisha,2020-21,state,1757.33
hydro,Upper Kolab Hydroelectric Power Project,Odisha,2020-21,state,812.82
hydro,Upper Sileru I & II Hydroelectric Power Project,Andhra Pradesh,2020-21,state,620.05
hydro,Upper Sindh II Hydroelectric Power Project,Jammu and Kashmir,2020-21,state,274.80
hydro,Uri I Hydroelectric Power Project,Jammu and Kashmir,2020-21,central,2986.37
hydro,Uri II Hydroelectric Power Project,Jammu and Kashmir,2020-21,central,1626.07
hydro,Vaitarna Hydroelectric Power Project,Maharashtra,2020-21,state,42.76
hydro,Varahi Power House,Karnataka,2020-21,state,1093.14
hydro,Vishnuprayag Hydroelectric Power Project,Uttarakhand,2020-21,private,1778.44
hydro,Aliyar Hydroelectric Power Project,Tamil Nadu,2019-20,state,72.91
hydro,Allain Duhangan Hydroelectric Power Project,Himachal Pradesh,2019-20,private,758.71
hydro,Almatti Dam Power House,Karnataka,2019-20,state,632.46
hydro,Anandpur Sahib I & II Hydroelectric Power Project,Punjab,2019-20,state,603.71
hydro,Baglihar I Hydroelectric Power Project,Jammu and Kashmir,2019-20,state,2579.43
hydro,Baglihar II Hydroelectric Power Project,Jammu and Kashmir,2019-20,state,1918.18
hydro,Baira Siul Hydroelectric Power Project,Himachal Pradesh,2019-20,central,331.08
hydro,Balimela Hydroelectric Power Project,Odisha,2019-20,state,1521.41
hydro,Bansagar Tons I Hydroelectric Power Project,Madhya Pradesh,2019-20,state,1245.33
hydro,Bansagar Tons II Hydroelectric Power Project,Madhya Pradesh,2019-20,state,93.76
hydro,Bansagar Tons III Hydroelectric Power Project,Madhya Pradesh,2019-20,state,138.90
hydro,Bargi Hydroelectric Power Project,Madhya Pradesh,2019-20,state,377.69
hydro,Baspa II Hydroelectric Power Project,Himachal Pradesh,2019-20,private,1353.33
hydro,Bassi Hydroelectric Power Project,Himachal Pradesh,2019-20,state,331.52
hydro,Bhadra Left Bank Canal Power House,Karnataka,2019-20,state,74.73
hydro,Bhakra Nangal (Left & Right) Hydroelectric Power Project,Himachal Pradesh,2019-20,central,6129.17
hydro,Bhandardhara II Hydroelectric Power Project,Maharashtra,2019-20,private,17.09
hydro,Bhavani Kattalai Barrage I Hydroelectric Power Project,Tamil Nadu,2019-20,state,63.38
hydro,Bhavani Kattalai Barrage II Hydroelectric Power Project,Tamil Nadu,2019-20,state,56.99
hydro,Bhavani Kattalai Barrage III Hydroelectric Power Project,Tamil Nadu,2019-20,state,35.87
hydro,Bhira Hydroelectric Power Project,Maharashtra,2019-20,private,351.50
hydro,Bhira PSS (Pump Storage Scheme) Hydroelectric Power Project,Maharashtra,2019-20,private,489.85
hydro,Bhira Tail Race Hydroelectric Power Project,Maharashtra,2019-20,state,95.25
hydro,Bhivpuri Hydroelectric Power Project,Maharashtra,2019-20,private,336.54
hydro,Budhil Hydroelectric Power Project,Himachal Pradesh,2019-20,private,283.58
hydro,Chamera I Hydroelectric Power Project,Himachal Pradesh,2019-20,central,2662.81
hydro,Chamera II Hydroelectric Power Project,Himachal Pradesh,2019-20,central,1237.01
hydro,Chamera III Hydroelectric Power Project,Himachal Pradesh,2019-20,central,1056.33
hydro,Chanju I Hydroelectric Power Project,Himachal Pradesh,2019-20,private,169.75
hydro,Chibro (Yamuna St.II) Hydroelectric Power Project,Uttarakhand,2019-20,state,979.66
hydro,Chilla Hydroelectric Power Project,Uttarakhand,2019-20,state,791.38
hydro,Chutak Hydroelectric Power Project,Ladakh,2019-20,central,98.12
hydro,Chuzachen Hydroelectric Power Project,Sikkim,2019-20,private,472.06
hydro,Dehar Power House,Himachal Pradesh,2019-20,central,3390.61
hydro,Dhakrani (Yamuna St.I) Hydroelectric Power Project,Uttarakhand,2019-20,state,173.80
hydro,Dhalipur (Yamuna St.I) Hydroelectric Power Project,Uttarakhand,2019-20,state,224.44
hydro,Dhauliganga Hydroelectric Power Project,Uttarakhand,2019-20,central,1325.55
hydro,Dikchu Hydroelectric Power Project,Sikkim,2019-20,private,485.19
hydro,Doyang Hydroelectric Power Project,Nagaland,2019-20,central,180.85
hydro,Dulhasti Hydroelectric Power Project,Jammu and Kashmir,2019-20,central,2064.97
hydro,Gandhi Sagar Hydroelectric Power Project,Madhya Pradesh,2019-20,state,33.81
hydro,Ganguwal Power House,Punjab,2019-20,central,614.82
hydro,Gerusoppa (Sharavathy Tail Race) Power House,Karnataka,2019-20,state,575.34
hydro,Ghat Prabha Dam Power House,Karnataka,2019-20,state,50.64
hydro,Ghatgarh Hydroelectric Power Project,Maharashtra,2019-20,state,136.71
hydro,Giri Bata Hydroelectric Power Project,Himachal Pradesh,2019-20,state,225.00
hydro,Hampi Canal Power House,Karnataka,2019-20,state,93.50
hydro,Hasdeobango Hydroelectric Power Project,Chhattisgarh,2019-20,state,236.79
hydro,Hirakud (Burla & Chiplima) Hydroelectric Power Project,Odisha,2019-20,state,790.02
hydro,Idamalayar Hydroelectric Power Project,Kerala,2019-20,state,260.64
hydro,Idukki Hydroelectric Power Project,Kerala,2019-20,state,1830.42
hydro,Indira Sagar Hydroelectric Power Project,Madhya Pradesh,2019-20,central,2877.35
hydro,Jaldhaka I Hydroelectric Power Project,West Bengal,2019-20,state,188.97
hydro,Jawahar Sagar Hydroelectric Power Project,Rajasthan,2019-20,state,315.12
hydro,Jog (Mahatma Gandhi) Hydroelectric Power Project,Karnataka,2019-20,state,298.23
hydro,Jorethang Loop Hydroelectric Power Project,Sikkim,2019-20,private,406.90
hydro,Kadana Hydroelectric Power Project,Gujarat,2019-20,state,470.40
hydro,Kadmparai Power House,Tamil Nadu,2019-20,state,369.63
hydro,Kadra Dam Power House,Karnataka,2019-20,state,475.50
hydro,Kakkad Hydroelectric Power Project,Kerala,2019-20,state,176.25
hydro,Kalinadi Nagjhari Power House,Karnataka,2019-20,state,3666.11
hydro,Kalinadi Nagjhari Supa Dam Power House,Karnataka,2019-20,state,584.15
hydro,Kameng Hydro Power Project,Arunachal Pradesh,2019-20,central,25.49
hydro,Karbi Langpai Hydroelectric Power Project,Assam,2019-20,state,384.30
hydro,Karcham Wangtoo Hydroelectric Power Project,Himachal Pradesh,2019-20,private,4646.53
hydro,Kashang Integrated Hydroelectric Power Project,Himachal Pradesh,2019-20,state,189.52
hydro,Khandong Hydroelectric Power Project,Assam,2019-20,central,190.48
hydro,Khara Hydroelectric Power Project,Uttar Pradesh,2019-20,state,351.03
hydro,Khatima Hydroelectric Power Project,Uttarakhand,2019-20,state,233.24
hydro,Khodri (Yamuna St.II) Hydroelectric Power Project,Uttarakhand,2019-20,state,436.42
hydro,Khopoli Hydroelectric Power Project,Maharashtra,2019-20,private,310.38
hydro,Kishenganga Hydroelectric Power Project,Jammu and Kashmir,2019-20,central,849.09
hydro,Kodasali Dam Power House,Karnataka,2019-20,state,473.62
hydro,Kodayar I & II Power House,Tamil Nadu,2019-20,state,175.13
hydro,Koldam Hydroelectric Power Project,Himachal Pradesh,2019-20,central,3449.67
hydro,Kopili Hydroelectric Power Project,Assam,2019-20,central,716.90
hydro,Koteshwar Hydroelectric Power Project,Uttarakhand,2019-20,central,1203.19
hydro,Kotla Power House,Punjab,2019-20,central,621.46
hydro,Koyna Dam Power House,Maharashtra,2019-20,state,153.84
hydro,"Koyna I,II,III & IV Hydroelectric Power Project",Maharashtra,2019-20,state,3585.83
hydro,Kulhal (Yamuna St.IV) Hydroelectric Power Project,Uttarakhand,2019-20,state,153.79
hydro,Kundah I to V Hydroelectric Power Project,Tamil Nadu,2019-20,state,1559.22
hydro,"Kuttiyadi Hydroelectric Old, Additional & Extension Power House",Kerala,2019-20,state,591.42
hydro,Kyrdemkulai (Umium III) Hydroelectric Power Project,Meghalaya,2019-20,state,141.95
hydro,Larji Hydroelectric Power Project,Himachal Pradesh,2019-20,state,670.24
hydro,Lingnamakki Dam Power House,Karnataka,2019-20,state,298.58
hydro,Loktak Hydroelectric Power Project,Manipur,2019-20,central,366.59
hydro,Lower Jhelum Hydroelectric Power Project,Jammu and Kashmir,2019-20,state,605.75
hydro,Lower Jurala Hydroelectric Power Project,Telangana,2019-20,state,318.39
hydro,Lower Mettur I to IV Hydroelectric Power Project,Tamil Nadu,2019-20,state,245.18
hydro,Lower Periyar Hydroelectric Power Project,Kerala,2019-20,state,426.99
hydro,Lower Sileru Hydroelectric Power Project,Andhra Pradesh,2019-20,state,851.86
hydro,Machkund Hydroelectric Power Project,Odisha,2019-20,state,669.57
hydro,Madhikheda Hydroelectric Power Project,Madhya Pradesh,2019-20,state,140.19
hydro,Mahi Bajaj Sagar I & II Hydroelectric Power Project,Rajasthan,2019-20,state,236.53
hydro,Maithon Hydroelectric Power Project,West Bengal,2019-20,central,83.63
hydro,Malana Hydroelectric Power Project,Himachal Pradesh,2019-20,private,369.34
hydro,Malana II Hydroelectric Power Project,Himachal Pradesh,2019-20,private,418.09
hydro,Maneri Bhali I Hydroelectric Power Project,Uttarakhand,2019-20,state,356.85
hydro,Maneri Bhali II Hydroelectric Power Project,Uttarakhand,2019-20,state,1383.32
hydro,Matatilla Hydroelectric Power Project,Uttar Pradesh,2019-20,state,73.36
hydro,Mettur Dam Hydroelectric Power Project,Tamil Nadu,2019-20,state,145.61
hydro,Mettur Tunnel,Tamil Nadu,2019-20,state,372.03
hydro,Moyar Power House,Tamil Nadu,2019-20,state,127.60
hydro,Mukerian I to IV Hydroelectric Power Project,Punjab,2019-20,state,1184.28
hydro,Munirabad Power House,Karnataka,2019-20,state,79.69
hydro,Myntdu I Hydroelectric Power Project,Meghalaya,2019-20,state,421.67
hydro,Nagarjuna Sagar Left Bank Canal Power House (N.J.Sagar LBC),Telangana,2019-20,state,102.86
hydro,Nagarjuna Sagar (N.J.Sagar) Hydroelectric Power Project,Telangana,2019-20,state,1512.73
hydro,Nagarjuna Sagar Right Bank Canal Power House (N.J.Sagar RBC),Andhra Pradesh,2019-20,state,102.83
hydro,Nagarjuna Sagar Tail Pond Dam (N.J.Sagar TPD),Andhra Pradesh,2019-20,state,78.19
hydro,Naptha Jhakri Hydroelectric Power Project,Himachal Pradesh,2019-20,central,7447.48
hydro,Neriamangalam Hydroelectric Power Project,Kerala,2019-20,state,314.66
hydro,New Umtru Hydroelectric Power Project,Meghalaya,2019-20,state,181.50
hydro,Nimoo Bazgo Hydroelectric Power Project,Ladakh,2019-20,central,172.16
hydro,Obra Hydroelectric Power Project,Uttar Pradesh,2019-20,state,190.59
hydro,Omkareshwar Hydroelectric Power Project,Madhya Pradesh,2019-20,central,1288.25
hydro,Pallivasal Hydroelectric Power Project,Kerala,2019-20,state,141.95
hydro,Panchet Hydroelectric Power Project,Jharkhand,2019-20,central,114.84
hydro,Panniar Hydroelectric Power Project,Kerala,2019-20,state,136.70
hydro,Papanasam Hydroelectric Power Project,Tamil Nadu,2019-20,state,106.63
hydro,Parbati III Hydroelectric Power Project,Himachal Pradesh,2019-20,central,691.62
hydro,Pare Hydroelectric Power Project,Arunachal Pradesh,2019-20,central,471.52
hydro,Parson's Valley Hydroelectric Power Project,Tamil Nadu,2019-20,state,19.15
hydro,Pench Hydroelectric Power Project,Maharashtra,2019-20,state,217.28
hydro,Periyar Hydroelectric Power Project,Tamil Nadu,2019-20,state,502.06
hydro,Pochampad (Sriram Sagar Project) Hydroelectric Power Project,Telangana,2019-20,state,48.61
hydro,Pong Power House,Himachal Pradesh,2019-20,central,1411.17
hydro,Poringalkuthu Hydroelectric Power Project,Kerala,2019-20,state,95.32
hydro,Priyadarshni Jurala Hydroelectric Power Project,Telangana,2019-20,state,321.74
hydro,Pulichinthala Hydroelectric Power Project,Telangana,2019-20,state,209.67
hydro,Purulia Hydroelectric Power Project,West Bengal,2019-20,state,1075.47
hydro,Pykara Hydroelectric Power Project,Tamil Nadu,2019-20,state,17.90
hydro,Pykara Ultimate Hydroelectric Power Project,Tamil Nadu,2019-20,state,372.12
hydro,Rajghat Hydroelectric Power Project,Madhya Pradesh,2019-20,state,86.46
hydro,Ram Ganga Hydroelectric Power Project,Uttarakhand,2019-20,state,154.62
hydro,Rammam II Hydroelectric Power Project,West Bengal,2019-20,state,247.31
hydro,Rampur Hydroelectric Power Project,Himachal Pradesh,2019-20,central,2124.05
hydro,Rana Pratap Sagar Hydroelectric Power Project,Rajasthan,2019-20,state,54.53
hydro,Ranganadi Hydroelectric Power Project,Arunachal Pradesh,2019-20,central,1289.45
hydro,Rangit Hydroelectric Power Project,Sikkim,2019-20,central,354.78
hydro,Ranjit Sagar Hydroelectric Power Project,Punjab,2019-20,state,2099.21
hydro,Rengali Hydroelectric Power Project,Odisha,2019-20,state,665.17
hydro,Rihand Hydroelectric Power Project,Uttar Pradesh,2019-20,state,458.50
hydro,Sabarigiri Hydroelectric Power Project,Kerala,2019-20,state,1112.58
hydro,Sainj Hydroelectric Power Project,Himachal Pradesh,2019-20,state,337.90
hydro,Salal I & II Hydroelectric Power Project,Jammu and Kashmir,2019-20,central,4010.15
hydro,Sanjay Hydroelectric Power Project,Himachal Pradesh,2019-20,state,585.37
hydro,Sardar Sarovar Canal Head Power House (CHPH),Gujarat,2019-20,state,933.94
hydro,Sardar Sarovar River Bed Power House (RBPH),Gujarat,2019-20,state,3243.07
hydro,Sarkarpathy Hydroelectric Power Project,Tamil Nadu,2019-20,state,117.94
hydro,Sengulam Hydroelectric Power Project,Kerala,2019-20,state,150.71
hydro,Sewa II Hydroelectric Power Project,Jammu and Kashmir,2019-20,central,647.92
hydro,Shanan Power House,Himachal Pradesh,2019-20,state,565.00
hydro,Sharavathi Hydroelectric Power Project,Karnataka,2019-20,state,5136.46
hydro,Shivasamudram Hydroelectric Power Project,Karnataka,2019-20,state,259.98
hydro,Sholayar Hydroelectric Power Project,Kerala,2019-20,state,216.40
hydro,Sholayar I Power House,Tamil Nadu,2019-20,state,290.39
hydro,Shrinagar Hydroelectric Power Project,Uttarakhand,2019-20,private,1540.01
hydro,Singoli Bhatwari Hydro Power Project,Uttarakhand,2019-20,private,0.00
hydro,Srisailam Left Bank Power House,Telangana,2019-20,state,1993.04
hydro,Srisailam Right Bank (RB) Power House,Andhra Pradesh,2019-20,state,1339.43
hydro,Subernarekha I & II Hydroelectric Power Project,Jharkhand,2019-20,state,36.12
hydro,Suruliyar Hydroelectric Power Project,Tamil Nadu,2019-20,state,115.50
hydro,T B Dam/Tungabhadra Dam Hydroelectric Power Project,Karnataka,2019-20,state,131.64
hydro,Tanakpur Hydroelectric Power Project,Uttarakhand,2019-20,central,557.81
hydro,Tashiding Hydroelectric Power Project,Sikkim,2019-20,private,434.91
hydro,Teesta III Hydroelectric Power Project,Sikkim,2019-20,state,6041.55
hydro,Teesta Low Dam III Hydroelectric Power Project,West Bengal,2019-20,central,581.82
hydro,Teesta Low Dam IV Hydroelectric Power Project,West Bengal,2019-20,central,739.18
hydro,Teesta V Hydroelectric Power Project,Sikkim,2019-20,central,2831.97
hydro,Tehri I Hydroelectric Power Project,Uttarakhand,2019-20,central,3041.74
hydro,Tillari Hydroelectric Power Project,Maharashtra,2019-20,state,112.82
hydro,Tuirial Hydroelectric Power Project,Mizoram,2019-20,central,177.02
hydro,Ukai Hydroelectric Power Project,Gujarat,2019-20,state,767.27
hydro,Umium I Hydroelectric Power Project,Meghalaya,2019-20,state,108.33
hydro,Umium IV Hydroelectric Power Project,Meghalaya,2019-20,state,164.84
hydro,Upper Indravati Hydroelectric Power Project,Odisha,2019-20,state,2253.48
hydro,Upper Kolab Hydroelectric Power Project,Odisha,2019-20,state,829.12
hydro,Upper Sileru I & II Hydroelectric Power Project,Andhra Pradesh,2019-20,state,641.12
hydro,Upper Sindh II Hydroelectric Power Project,Jammu and Kashmir,2019-20,state,217.84
hydro,Uri I Hydroelectric Power Project,Jammu and Kashmir,2019-20,central,3406.44
hydro,Uri II Hydroelectric Power Project,Jammu and Kashmir,2019-20,central,1794.35
hydro,Vaitarna Hydroelectric Power Project,Maharashtra,2019-20,state,73.49
hydro,Varahi Power House,Karnataka,2019-20,state,1183.64
hydro,Vishnuprayag Hydroelectric Power Project,Uttarakhand,2019-20,private,1998.71
hydro,Aliyar Hydroelectric Power Project,Tamil Nadu,2018-19,state,48.57
hydro,Allain Duhangan Hydroelectric Power Project,Himachal Pradesh,2018-19,private,582.23
hydro,Almatti Dam Power House,Karnataka,2018-19,state,408.42
hydro,Anandpur Sahib I & II Hydroelectric Power Project,Punjab,2018-19,state,427.78
hydro,Baglihar I Hydroelectric Power Project,Jammu and Kashmir,2018-19,state,2291.15
hydro,Baglihar II Hydroelectric Power Project,Jammu and Kashmir,2018-19,state,1857.91
